LG2	9000000	10000000	1008
LG2	10000000	11000000	1153
LG2	11000000	12000000	1162
LG2	12000000	13000000	1111
LG2	13000000	14000000	1812
LG2	14000000	15000000	2083
LG2	15000000	16000000	1359
LG2	16000000	17000000	1512
LG2	17000000	18000000	1185
LG2	18000000	19000000	1606
LG2	19000000	20000000	1345
LG2	20000000	21000000	1407
LG2	21000000	22000000	1661
LG2	22000000	23000000	1883
LG2	23000000	24000000	1863
LG2	24000000	25000000	1751
LG2	25000000	26000000	1860
LG2	26000000	27000000	1573
LG2	27000000	28000000	1791
LG2	28000000	29000000	2039
LG2	29000000	30000000	1230
LG2	30000000	31000000	1604
LG2	31000000	32000000	1626
LG2	32000000	33000000	1798
LG2	33000000	34000000	1363
LG2	34000000	35000000	2162
LG2	35000000	36000000	1875
LG2	36000000	37000000	1771
LG2	37000000	38000000	1964
LG2	38000000	39000000	2502
LG2	39000000	40000000	2798
LG2	40000000	41000000	2154
LG2	41000000	42000000	608
LG2	42000000	43000000	293
LG2	43000000	44000000	210
LG2	44000000	45000000	146
LG2	45000000	46000000	117
LG2	46000000	47000000	206
LG2	47000000	48000000	320
LG2	48000000	49000000	412
LG2	49000000	50000000	182
LG2	50000000	51000000	185
LG2	51000000	52000000	371
LG2	52000000	53000000	311
LG2	53000000	54000000	243
LG2	54000000	55000000	209
LG2	55000000	56000000	264
LG2	56000000	57000000	225
LG2	57000000	58000000	2233
LG2	58000000	59000000	2265
LG2	59000000	60000000	1871
LG2	60000000	61000000	1929
LG2	61000000	62000000	2017
LG2	62000000	63000000	1189
LG2	63000000	64000000	1533
LG2	64000000	65000000	1576
LG2	65000000	66000000	1212
LG2	66000000	67000000	724
LG2	67000000	68000000	400
LG2	68000000	69000000	1136
LG2	69000000	70000000	1654
LG2	70000000	71000000	1246
LG2	71000000	72000000	1447
LG2	72000000	73000000	1196
LG2	73000000	74000000	1302
LG2	74000000	75000000	933
LG2	75000000	76000000	1101
LG2	76000000	77000000	1110
LG2	77000000	78000000	1953
LG2	78000000	79000000	2512
LG2	79000000	80000000	2102
LG2	80000000	81000000	2420
LG2	81000000	82000000	1689
LG2	82000000	83000000	1665
LG2	83000000	84000000	1718
LG2	84000000	85000000	1150
LG2	85000000	86000000	1692
LG2	86000000	87000000	1326
LG2	87000000	88000000	1655
LG2	88000000	89000000	1153
LG2	89000000	90000000	1288
LG2	90000000	91000000	1101
LG2	91000000	92000000	1477
LG2	92000000	93000000	1073
LG2	93000000	94000000	1818
LG2	94000000	95000000	147
LG2	95000000	96000000	134
LG2	96000000	97000000	53
LG2	97000000	98000000	979
LG2	98000000	99000000	2112
LG2	99000000	100000000	163
LG2	100000000	101000000	837
LG2	101000000	102000000	2580
LG2	102000000	103000000	197
LG2	103000000	104000000	206
LG2	104000000	105000000	103
LG2	105000000	106000000	1879
LG2	106000000	107000000	2369
LG2	107000000	108000000	2644
LG2	108000000	109000000	2247
LG2	109000000	110000000	2177
LG2	110000000	111000000	1811
LG2	111000000	112000000	1537
LG2	112000000	113000000	1844
LG2	113000000	114000000	2130
LG2	114000000	115000000	1416
LG2	115000000	116000000	1297
LG2	116000000	116043535	86
LG3	0	1000000	264
LG3	1000000	2000000	427
LG3	2000000	3000000	329
LG3	3000000	4000000	350
LG3	4000000	5000000	409
LG3	5000000	6000000	439
LG3	6000000	7000000	1028
LG3	7000000	8000000	906
LG3	8000000	9000000	889
LG3	9000000	10000000	465
LG3	10000000	11000000	679
LG3	11000000	12000000	1084
LG3	12000000	13000000	1222
LG3	13000000	14000000	1106
LG3	14000000	15000000	897
LG3	15000000	16000000	742
LG3	16000000	17000000	948
LG3	17000000	18000000	1773
LG3	18000000	19000000	1181
LG3	19000000	20000000	1126
LG3	20000000	21000000	921
LG3	21000000	22000000	1205
LG3	22000000	23000000	1015
LG3	23000000	24000000	1348
LG3	24000000	25000000	1158
LG3	25000000	26000000	1250
LG3	26000000	27000000	1221
LG3	27000000	28000000	1491
LG3	28000000	29000000	1412
LG3	29000000	30000000	1051
LG3	30000000	31000000	1700
LG3	31000000	32000000	1355
LG3	32000000	33000000	1764
LG3	33000000	34000000	15099
LG3	34000000	35000000	1164
LG3	35000000	36000000	102
LG3	36000000	37000000	231
LG3	37000000	38000000	1325
LG3	38000000	39000000	1674
LG3	39000000	40000000	2200
LG3	40000000	41000000	1615
LG3	41000000	42000000	2035
LG3	42000000	43000000	1961
LG3	43000000	44000000	1808
LG3	44000000	45000000	1622
LG3	45000000	46000000	1999
LG3	46000000	47000000	989
LG3	47000000	48000000	369
LG3	48000000	49000000	331
LG3	49000000	50000000	668
LG3	50000000	51000000	417
LG3	51000000	52000000	167
LG3	52000000	52441134	1560
LG4	0	1000000	1467
LG4	1000000	2000000	1081
LG4	2000000	3000000	1495
LG4	3000000	4000000	1615
LG4	4000000	5000000	1046
LG4	5000000	6000000	1245
LG4	6000000	7000000	2136
LG4	7000000	8000000	1578
LG4	8000000	9000000	2121
LG4	9000000	10000000	1905
LG4	10000000	11000000	1750
LG4	11000000	12000000	1904
LG4	12000000	13000000	1789
LG4	13000000	14000000	2283
LG4	14000000	15000000	2318
LG4	15000000	16000000	2005
LG4	16000000	17000000	1969
LG4	17000000	18000000	2191
LG4	18000000	19000000	2026
LG4	19000000	20000000	2202
LG4	20000000	21000000	193
LG4	21000000	22000000	112
LG4	22000000	23000000	20
LG4	23000000	24000000	17
LG4	24000000	25000000	5
LG4	25000000	26000000	130
LG4	26000000	27000000	74
LG4	27000000	28000000	102
LG4	28000000	29000000	172
LG4	29000000	30000000	208
LG4	30000000	31000000	163
LG4	31000000	32000000	265
LG4	32000000	33000000	180
LG4	33000000	34000000	223
LG4	34000000	35000000	616
LG4	35000000	36000000	419
LG4	36000000	37000000	307
LG4	37000000	38000000	252
LG4	38000000	39000000	2067
LG4	39000000	40000000	2056
LG4	40000000	41000000	2092
LG4	41000000	42000000	1660
LG4	42000000	43000000	1600
LG4	43000000	44000000	1551
LG4	44000000	45000000	1702
LG4	45000000	46000000	1730
LG4	46000000	47000000	1695
LG4	47000000	48000000	1628
LG4	48000000	49000000	1606
LG4	49000000	50000000	1546
LG4	50000000	51000000	1654
LG4	51000000	52000000	1901
LG4	52000000	53000000	1517
LG4	53000000	54000000	1983
LG4	54000000	55000000	1776
LG4	55000000	56000000	1188
LG4	56000000	57000000	1317
LG4	57000000	58000000	1452
LG4	58000000	59000000	1777
LG4	59000000	60000000	1243
LG4	60000000	61000000	1304
LG4	61000000	62000000	1370
LG4	62000000	63000000	1063
LG4	63000000	64000000	1108
LG4	64000000	65000000	1787
LG4	65000000	66000000	1273
LG4	66000000	67000000	1157
LG4	67000000	68000000	1035
LG4	68000000	69000000	986
LG4	69000000	70000000	785
LG4	70000000	71000000	687
LG4	71000000	72000000	899
LG4	72000000	73000000	983
LG4	73000000	74000000	867
LG4	74000000	75000000	624
LG4	75000000	76000000	448
LG4	76000000	77000000	311
LG4	77000000	78000000	247
LG4	78000000	79000000	264
LG4	79000000	80000000	272
LG4	80000000	80665380	43
LG5	0	1000000	405
LG5	1000000	2000000	689
LG5	2000000	3000000	1054
LG5	3000000	4000000	1101
LG5	4000000	5000000	1286
LG5	5000000	6000000	1589
LG5	6000000	7000000	1172
LG5	7000000	8000000	1343
LG5	8000000	9000000	1306
LG5	9000000	10000000	1261
LG5	10000000	11000000	1325
LG5	11000000	12000000	1376
LG5	12000000	13000000	1496
LG5	13000000	14000000	1475
LG5	14000000	15000000	1451
LG5	15000000	16000000	1878
LG5	16000000	17000000	1724
LG5	17000000	18000000	1626
LG5	18000000	19000000	2357
LG5	19000000	20000000	2042
LG5	20000000	21000000	2466
LG5	21000000	22000000	1924
LG5	22000000	23000000	2271
LG5	23000000	24000000	2216
LG5	24000000	25000000	2427
LG5	25000000	26000000	2071
LG5	26000000	27000000	2276
LG5	27000000	28000000	1680
LG5	28000000	29000000	282
LG5	29000000	30000000	162
LG5	30000000	31000000	645
LG5	31000000	32000000	1243
LG5	32000000	33000000	274
LG5	33000000	34000000	898
LG5	34000000	35000000	605
LG5	35000000	36000000	199
LG5	36000000	37000000	100
LG5	37000000	38000000	129
LG5	38000000	39000000	178
LG5	39000000	40000000	261
LG5	40000000	41000000	614
LG5	41000000	42000000	368
LG5	42000000	43000000	162
LG5	43000000	44000000	267
LG5	44000000	45000000	7183
LG5	45000000	46000000	12285
LG5	46000000	47000000	2280
LG5	47000000	48000000	2329
LG5	48000000	49000000	239
LG5	49000000	50000000	609
LG5	50000000	51000000	2025
LG5	51000000	52000000	1969
LG5	52000000	53000000	1949
LG5	53000000	54000000	2275
LG5	54000000	55000000	2010
LG5	55000000	56000000	1776
LG5	56000000	57000000	1569
LG5	57000000	58000000	1942
LG5	58000000	59000000	1788
LG5	59000000	60000000	1257
LG5	60000000	61000000	1854
LG5	61000000	62000000	1245
LG5	62000000	63000000	958
LG5	63000000	64000000	1403
LG5	64000000	65000000	1087
LG5	65000000	66000000	1112
LG5	66000000	67000000	1227
LG5	67000000	68000000	1500
LG5	68000000	69000000	1539
LG5	69000000	70000000	1392
LG5	70000000	71000000	805
LG5	71000000	72000000	1262
LG5	72000000	73000000	1210
LG5	73000000	73105387	176
LG6	0	1000000	1272
LG6	1000000	2000000	1332
LG6	2000000	3000000	1580
LG6	3000000	4000000	1152
LG6	4000000	5000000	1508
LG6	5000000	6000000	1274
LG6	6000000	7000000	1452
LG6	7000000	8000000	1613
LG6	8000000	9000000	1514
LG6	9000000	10000000	1527
LG6	10000000	11000000	1944
LG6	11000000	12000000	1839
LG6	12000000	13000000	2621
LG6	13000000	14000000	1723
LG6	14000000	15000000	2216
LG6	15000000	16000000	1784
LG6	16000000	17000000	1448
LG6	17000000	18000000	1748
LG6	18000000	19000000	1777
LG6	19000000	20000000	1389
LG6	20000000	21000000	2105
LG6	21000000	22000000	1879
LG6	22000000	23000000	1222
LG6	23000000	24000000	1517
LG6	24000000	25000000	1332
LG6	25000000	26000000	1693
LG6	26000000	27000000	1324
LG6	27000000	28000000	1631
LG6	28000000	29000000	1049
LG6	29000000	30000000	1543
LG6	30000000	31000000	1028
LG6	31000000	32000000	1391
LG6	32000000	33000000	1347
LG6	33000000	34000000	1859
LG6	34000000	35000000	1341
LG6	35000000	36000000	1272
LG6	36000000	37000000	1721
LG6	37000000	38000000	1366
LG6	38000000	39000000	1936
LG6	39000000	39588746	827
