LG6	14000000	15000000	2892
LG6	15000000	16000000	6020
LG6	16000000	17000000	8623
LG6	17000000	18000000	1554
LG6	18000000	19000000	947
LG6	19000000	20000000	1300
LG6	20000000	21000000	994
LG6	21000000	22000000	7
LG6	22000000	23000000	10
LG6	23000000	24000000	35
LG6	24000000	25000000	8
LG6	25000000	26000000	98
LG6	26000000	27000000	46
LG6	27000000	28000000	572
LG6	28000000	29000000	14
LG6	29000000	30000000	173
LG6	30000000	31000000	13
LG6	31000000	32000000	86
LG6	32000000	33000000	392
LG6	33000000	34000000	217
LG6	34000000	35000000	241
LG6	35000000	36000000	193
LG6	36000000	37000000	209
LG6	37000000	38000000	198
LG6	38000000	39000000	240
LG6	39000000	40000000	298
LG6	40000000	41000000	196
LG6	41000000	42000000	385
LG6	42000000	43000000	231
LG6	43000000	44000000	312
LG6	44000000	45000000	96
LG6	45000000	46000000	132
LG6	46000000	47000000	94
LG6	47000000	48000000	92
LG6	48000000	49000000	91
LG6	49000000	50000000	122
LG6	50000000	51000000	89
LG6	51000000	52000000	130
LG6	52000000	53000000	89
LG6	53000000	54000000	104
LG6	54000000	55000000	133
LG6	55000000	56000000	105
LG6	56000000	57000000	138
LG6	57000000	58000000	101
LG6	58000000	59000000	93
LG6	59000000	60000000	355
LG6	60000000	61000000	562
LG6	61000000	62000000	316
LG6	62000000	63000000	188
LG6	63000000	64000000	264
LG6	64000000	65000000	77
LG6	65000000	66000000	55
LG6	66000000	66095493	22
LG7	0	1000000	1059
LG7	1000000	2000000	74
LG7	2000000	3000000	3
LG7	3000000	4000000	3
LG7	4000000	5000000	734
LG7	5000000	6000000	1239
LG7	6000000	7000000	1669
LG7	7000000	8000000	1749
LG7	8000000	9000000	2317
LG7	9000000	10000000	12527
LG7	10000000	11000000	2813
LG7	11000000	12000000	1283
LG7	12000000	13000000	2800
LG7	13000000	14000000	2778
LG7	14000000	15000000	2165
LG7	15000000	16000000	3586
LG7	16000000	17000000	2972
LG7	17000000	18000000	4302
LG7	18000000	19000000	3612
LG7	19000000	20000000	3712
LG7	20000000	21000000	3958
LG7	21000000	22000000	2702
LG7	22000000	23000000	2585
LG7	23000000	24000000	2223
LG7	24000000	25000000	1277
LG7	25000000	26000000	1431
LG7	26000000	27000000	155
LG7	27000000	28000000	207
LG7	28000000	29000000	325
LG7	29000000	30000000	204
LG7	30000000	31000000	275
LG7	31000000	32000000	337
LG7	32000000	33000000	247
LG7	33000000	34000000	334
LG7	34000000	35000000	375
LG7	35000000	36000000	200
LG7	36000000	37000000	333
LG7	37000000	38000000	147
LG7	38000000	39000000	532
LG7	39000000	40000000	325
LG7	40000000	41000000	228
LG7	41000000	42000000	24
LG7	42000000	43000000	98
LG7	43000000	44000000	62
LG7	44000000	45000000	226
LG7	45000000	46000000	124
LG7	46000000	47000000	92
LG7	47000000	48000000	165
LG7	48000000	49000000	256
LG7	49000000	50000000	182
LG7	50000000	51000000	289
LG7	51000000	52000000	19
LG7	52000000	53000000	1652
LG7	53000000	54000000	319
LG7	54000000	55000000	462
LG7	55000000	56000000	357
LG7	56000000	57000000	91
LG7	57000000	58000000	164
LG7	58000000	59000000	246
LG7	59000000	59489381	5
